,fromnode,tonode,key,linknwid,highway,name,oneway,reversed,length,lanes,maxspeed,ref,access,junction,bridge,tunnel,geometry,inundationDepth,LS_0,DS_0,DS_1,time,recov,mean_downtime,std_downtime
0,7185334298,10137915981,0,"[436237643, 11507757]",residential,"['McNair Road', 'Sims Road']",0,False,167.58800902580379,,,,,,no,,"LINESTRING (-76.4872519 38.9850158, -76.48718359999999 38.9849943, -76.48650170000001 38.9856163, -76.4864735 38.985642, -76.4857367 38.9858171)",13.809748482304316,0.9562823067,0.04371769329999997,0.9562823067,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.04371769 0.04371769 0.04371797 0.52185885 0.99999973 1.
 1.         1.         1.         1.        ]",2.8688469201,0.6133997112911348
1,7185334298,4835974738,0,436237643,residential,Sims Road,0,True,164.37963855348607,,,,,,no,,"LINESTRING (-76.4872519 38.9850158, -76.4876098 38.9851286, -76.4877508 38.9851668, -76.4878866 38.9851961, -76.48802190000001 38.9851952, -76.4881364 38.9851667, -76.4882508 38.9851041, -76.4887973 38.9846186)",13.73518764634679,0.9557786454,0.044221354599999985,0.9557786454,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.04422135 0.04422135 0.04422163 0.52211068 0.99999973 1.
 1.         1.         1.         1.        ]",2.8673359362000004,0.6167605154984157
2,102629495,102614539,0,11514655,residential,Giddings Avenue,0,False,113.32696815077662,,,,,,no,,"LINESTRING (-76.4994059 38.9923131, -76.50029600000001 38.9915647)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
3,102629495,102610258,0,11514655,residential,Giddings Avenue,0,True,117.49687750634276,,,,,,no,,"LINESTRING (-76.4994059 38.9923131, -76.4984876 38.9930923)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
4,102629495,102593333,0,11518241,residential,Shiley Street,0,False,141.5495629981769,,,,,,no,,"LINESTRING (-76.4994059 38.9923131, -76.50060360000001 38.9931814)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
5,102629499,102593331,0,11516423,residential,Tucker Street,0,False,142.529155269972,,,,,,no,,"LINESTRING (-76.501229 38.9907677, -76.50242590000001 38.9916495)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
6,102629499,8413536022,0,1071788458,residential,Tucker Street,0,True,48.90307817853396,,,,,,no,,"LINESTRING (-76.501229 38.9907677, -76.5008076 38.9904742)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
7,102629499,3590614203,0,1303091350,residential,Giddings Avenue,0,False,56.008230561614624,,,,,,no,,"LINESTRING (-76.501229 38.9907677, -76.50167190000001 38.9904)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
8,102629499,102614539,0,11514655,residential,Giddings Avenue,0,True,119.86590710843561,,,,,,no,,"LINESTRING (-76.501229 38.9907677, -76.500826 38.9911314, -76.50061820000001 38.9912927, -76.50029600000001 38.9915647)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
9,1486127380,102614143,0,437649001,residential,Vandergrift Road,0,True,22.651648140079296,,,,,,no,,"LINESTRING (-76.49532979999999 38.9859356, -76.4954073 38.985741)",0.9190967846802405,0.1584969169,0.8415030831,0.1584969169,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.84150308 0.84150308 0.84150313 0.92075154 0.99999995 1.
 1.         1.         1.         1.        ]",0.47549075069999996,1.0956189939172796
10,1486127380,7221536327,0,41194550,residential,Wainwright Drive,0,True,232.2614939806758,,,,,,no,,"LINESTRING (-76.49532979999999 38.9859356, -76.49560870000001 38.9860502, -76.4958781 38.9862211, -76.4968774 38.986855, -76.4971898 38.9870632, -76.49731850000001 38.9872696, -76.49730099999999 38.9872862)",0.24425418862616333,0.0100136354,0.9899863646,0.0100136354,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.98998636 0.98998636 0.98998637 0.99499318 1.         1.
 1.         1.         1.         1.        ]",0.030040906199999995,0.2986976297803184
11,1486127380,8390795753,0,437649001,residential,Vandergrift Road,0,False,193.85259756093805,,,,,,no,,"LINESTRING (-76.49532979999999 38.9859356, -76.4950896 38.9860875, -76.494816 38.9862459, -76.4945666 38.986321, -76.49432779999999 38.9864753, -76.4941324 38.9866473, -76.4939014 38.9868506, -76.4936431 38.9870564)",3.0572162736347845,0.5797343992,0.42026560079999997,0.5797343992,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.4202656  0.4202656  0.42026577 0.7101328  0.99999983 1.
 1.         1.         1.         1.        ]",1.7392031976,1.4808046782020385
12,10245603663,102563660,0,50319297,secondary,Compromise Street,0,False,36.525179904349336,,,,,,no,,"LINESTRING (-76.48626849999999 38.9758556, -76.4864353 38.9761574)",2.215120276003839,0.4518518426,0.5481481574,0.4518518426,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.54814816 0.54814816 0.54814829 0.77407408 0.99999987 1.
 1.         1.         1.         1.        ]",1.3555555278,1.4930292403523204
13,10245603663,102576071,0,50319297,secondary,Compromise Street,0,True,35.523679229131034,,,,,,no,,"LINESTRING (-76.48626849999999 38.9758556, -76.48610619999999 38.9755621)",2.0229660473165527,0.4161604181,0.5838395819,0.4161604181,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.58383958 0.58383958 0.5838397  0.79191979 0.99999988 1.
 1.         1.         1.         1.        ]",1.2484812543000001,1.4787625900507666
14,3158507895,102589402,0,11509199,residential,Saint Johns Street,0,False,86.7859525743469,,,,,,no,,"LINESTRING (-76.4926877 38.9810717, -76.4934495 38.9815801)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
15,3158507895,3158666142,0,11509199,residential,Saint Johns Street,0,True,142.13410937763473,,,,,,no,,"LINESTRING (-76.4926877 38.9810717, -76.4914424 38.9802882, -76.49141 38.9802671)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
16,3158507919,3158507933,0,43931120,secondary,King George Street,0,False,77.49643453057509,2,25 mph,MD 450,,,no,,"LINESTRING (-76.4903224 38.982498, -76.4910155 38.9829401)",6.602831509309512,0.8342776051,0.16572239489999996,0.8342776051,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.16572239 0.16572239 0.16572263 0.5828612  0.99999976 1.
 1.         1.         1.         1.        ]",2.5028328153,1.115494195926372
17,3158507919,102562636,0,43931120,secondary,King George Street,0,True,8.043565289309512,2,25 mph,MD 450,,,no,,"LINESTRING (-76.4903224 38.982498, -76.490246 38.9824567)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
18,3158507933,3158507937,0,43931120,secondary,King George Street,0,False,61.56236824373652,2,25 mph,MD 450,,,no,,"LINESTRING (-76.4910155 38.9829401, -76.4915683 38.9832892)",7.008904602723819,0.8487039597,0.1512960403,0.8487039597,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.15129604 0.15129604 0.15129628 0.57564802 0.99999976 1.
 1.         1.         1.         1.        ]",2.5461118790999997,1.0750120508790422
19,3158507933,3158507919,0,43931120,secondary,King George Street,0,True,77.49643453057509,2,25 mph,MD 450,,,no,,"LINESTRING (-76.4910155 38.9829401, -76.4903224 38.982498)",6.602831509309512,0.8342776051,0.16572239489999996,0.8342776051,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.16572239 0.16572239 0.16572263 0.5828612  0.99999976 1.
 1.         1.         1.         1.        ]",2.5028328153,1.115494195926372
20,3158507937,3148256782,0,43931120,secondary,King George Street,0,False,238.2961775218379,2,25 mph,MD 450,,,no,,"LINESTRING (-76.4915683 38.9832892, -76.4936893 38.9846583)",8.960600998597842,0.899118812,0.10088118800000001,0.899118812,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.10088119 0.10088119 0.10088145 0.55044059 0.99999974 1.
 1.         1.         1.         1.        ]",2.697356436,0.9035145799070768
21,3158507937,3158507933,0,43931120,secondary,King George Street,0,True,61.56236824373652,2,25 mph,MD 450,,,no,,"LINESTRING (-76.4915683 38.9832892, -76.4910155 38.9829401)",7.008904602723819,0.8487039597,0.1512960403,0.8487039597,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.15129604 0.15129604 0.15129628 0.57564802 0.99999976 1.
 1.         1.         1.         1.        ]",2.5461118790999997,1.0750120508790422
22,102564288,102562800,0,11512063,residential,Granada Avenue,0,False,84.56999050733224,,,,,,no,,"LINESTRING (-76.4999856 38.9720976, -76.5008792 38.9717881)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
23,102564288,102622198,0,11519668,residential,Monticello Avenue,0,False,45.05257289266066,,,,,,no,,"LINESTRING (-76.4999856 38.9720976, -76.500193 38.9724693)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
24,102597243,10759362319,0,11517306,residential,Phythian Road,0,True,21.813536960436764,,,,,,no,,"LINESTRING (-76.492188 38.9883692, -76.4923953 38.9884811)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
25,102597243,102554613,0,"[11509752, 11509754]",residential,Longshaw Road,0,"[False, True]",255.88754464055788,,,,,,no,,"LINESTRING (-76.492188 38.9883692, -76.491837 38.9887109, -76.492125 38.988897, -76.49368219999999 38.9899015)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
26,102597243,102581993,0,11517306,residential,Phythian Road,0,False,92.1210546270133,,,,,,no,,"LINESTRING (-76.492188 38.9883692, -76.4919275 38.9882295, -76.49176199999999 38.9881101, -76.4915056 38.9879832, -76.4914103 38.9878958, -76.4913751 38.9878468)",5.165987160402041,0.7660209857,0.2339790143,0.7660209857,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.23397901 0.23397901 0.23397923 0.61698951 0.99999978 1.
 1.         1.         1.         1.        ]",2.2980629571,1.2700773184453313
27,6495077016,3583517825,0,352595209,residential,Ridgely Avenue,0,False,57.04286829212137,,,,,,no,,"LINESTRING (-76.5011957 38.9873408, -76.5012004 38.9873887, -76.50121679999999 38.9876099, -76.50123670000001 38.9878528)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
28,6495077016,6496830115,0,352595209,residential,Ridgely Avenue,0,True,60.53852762635096,,,,,,no,,"LINESTRING (-76.5011957 38.9873408, -76.501193 38.9873131, -76.50107970000001 38.986978, -76.5010456 38.9868099)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
29,9898623652,102631414,0,11514938,residential,School Street,1,False,12.033777920347928,,,,,,no,,"LINESTRING (-76.4915577 38.978598, -76.4914225 38.9786238)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
30,9898623654,1304022800,0,115397810,residential,School Street,1,False,24.126528756118113,,,,,,no,,"LINESTRING (-76.4915591 38.9786945, -76.4916023 38.9786552, -76.4917013 38.9786045, -76.4917923 38.978586)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
31,9898623661,102582125,0,115391770,residential,North Street,0,False,4.771246046003927,2,,,,,no,,"LINESTRING (-76.4910105 38.9794729, -76.4909992 38.9794309)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
32,9898623661,1303929720,0,115391770,residential,North Street,0,True,71.51224225403072,2,,,,,no,,"LINESTRING (-76.4910105 38.9794729, -76.4911805 38.9801023)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
33,6495077042,639282744,0,50320187,primary,Roscoe Rowe Boulevard,1,False,271.45117680353275,2,,MD 70,,,no,,"LINESTRING (-76.5003573 38.9856058, -76.50054 38.9857203, -76.501104 38.9860712, -76.50194620000001 38.9865674, -76.502656 38.9869981, -76.50268370000001 38.9870149, -76.5028343 38.9871064)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
34,6495077044,102645118,0,192889419,primary,Roscoe Rowe Boulevard,1,False,8.503396018022054,2,,MD 70,,,no,,"LINESTRING (-76.5004778 38.9854973, -76.50040079999999 38.9854497)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
35,2286912254,102554613,0,11509752,residential,Longshaw Road,0,False,14.573385684346793,,,,,,no,,"LINESTRING (-76.4938033 38.9899927, -76.49368219999999 38.9899015)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
36,2286912254,102591775,0,824427029,primary,Baltimore Annapolis Boulevard,0,True,39.324255014220306,2,,MD 450,,,no,,"LINESTRING (-76.4938033 38.9899927, -76.49417099999999 38.9897844)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
37,2286912254,2286912259,0,824427029,primary,Baltimore Annapolis Boulevard,0,False,119.89412706335298,2,,MD 450,,,no,,"LINESTRING (-76.4938033 38.9899927, -76.4929872 38.990503, -76.4927182 38.9906644)",7.28479638357709,0.8575775057,0.14242249429999998,0.8575775057,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.14242249 0.14242249 0.14242274 0.57121125 0.99999975 1.
 1.         1.         1.         1.        ]",2.5727325171,1.04844929780131
38,2286912259,102635911,0,11517728,residential,Ramsey Road,0,True,339.03784167040425,,,,,,no,,"LINESTRING (-76.4927182 38.9906644, -76.4925949 38.9906049, -76.492487 38.9905687, -76.492424 38.9905742, -76.49223189999999 38.9906556, -76.4921544 38.9906789, -76.49207989999999 38.9906901, -76.49187740000001 38.9907258, -76.4918139 38.9907431, -76.4917257 38.9907824, -76.4915953 38.9909084, -76.4914321 38.9908903, -76.49135 38.9908866, -76.4912617 38.9909073, -76.4911931 38.9909356, -76.4909689 38.9910649, -76.49090510000001 38.9910738, -76.4908367 38.9910472, -76.4905739 38.990873, -76.49042799999999 38.9907455, -76.49028199999999 38.9905777, -76.49018479999999 38.9904418, -76.4901031 38.9902811, -76.4900669 38.9901557, -76.4900643 38.9900784, -76.4902242 38.9898958)",12.916675594049197,0.9497286632,0.050271336799999955,0.9497286632,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.05027134 0.05027134 0.05027161 0.52513567 0.99999973 1.
 1.         1.         1.         1.        ]",2.8491859896000005,0.6555137332138228
39,2286912259,2286912254,0,824427029,primary,Baltimore Annapolis Boulevard,0,True,119.89412706335298,2,,MD 450,,,no,,"LINESTRING (-76.4927182 38.9906644, -76.4929872 38.990503, -76.4938033 38.9899927)",7.28479638357709,0.8575775057,0.14242249429999998,0.8575775057,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.14242249 0.14242249 0.14242274 0.57121125 0.99999975 1.
 1.         1.         1.         1.        ]",2.5727325171,1.04844929780131
40,10245669636,4699361904,0,50319305,secondary,Compromise Street,1,False,28.38491790086148,,,,,,no,,"LINESTRING (-76.48719490000001 38.9772904, -76.4870669 38.9772574, -76.4870068 38.9772208, -76.48697780000001 38.977192, -76.4869434 38.9771445)",2.0086090765295044,0.4133841294,0.5866158706,0.4133841294,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.58661587 0.58661587 0.58661599 0.79330794 0.99999988 1.
 1.         1.         1.         1.        ]",1.2401523881999998,1.47732179725024
41,7308543060,102584600,0,396308142,residential,South Street,1,False,91.8324861491921,,,,,,no,,"LINESTRING (-76.49285949999999 38.9780247, -76.4927529 38.977203)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
42,11485643862,11485643864,0,11513597,residential,Madison Place,0,False,26.151371604087483,,,,,,no,,"LINESTRING (-76.5010695 38.9772515, -76.5011827 38.9774696)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
43,11485643862,102607817,0,11513597,residential,Madison Place,0,True,29.854634787973914,,,,,,no,,"LINESTRING (-76.5010695 38.9772515, -76.5009429 38.9770017)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
44,11485643864,11485643862,0,11513597,residential,Madison Place,0,True,26.151371604087483,,,,,,no,,"LINESTRING (-76.5011827 38.9774696, -76.5010695 38.9772515)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
45,11485643864,102607361,0,11513597,residential,Madison Place,0,False,123.27398321156014,,,,,,no,,"LINESTRING (-76.5011827 38.9774696, -76.5015136 38.9781249, -76.5017027 38.9785019)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
46,7611024585,102584606,0,11508366,residential,Perry Circle,0,False,25.672426423381282,,,,,,no,,"LINESTRING (-76.49612380000001 38.9892248, -76.4960442 38.9891104, -76.49598159999999 38.9890221)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
47,7611024585,3814033151,0,11508366,residential,Perry Circle,0,True,214.82897828235173,,,,,,no,,"LINESTRING (-76.49612380000001 38.9892248, -76.4961326 38.9892375, -76.4962372 38.9893161, -76.4963764 38.9893568, -76.49651830000001 38.9893555, -76.4966242 38.9893295, -76.49673420000001 38.9892655, -76.497085 38.9889838, -76.4975486 38.988604, -76.4976813 38.9885642, -76.4978302 38.9885665, -76.49790900000001 38.9886092, -76.4979664 38.988674, -76.4979972 38.988761)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
48,3812721913,102559048,0,11508219,residential,Santee Road,0,False,80.72783489316151,,,,private,,no,,"LINESTRING (-76.4817601 38.9835124, -76.48104499999999 38.9830454)",10.987505289298063,0.9306258044,0.06937419560000002,0.9306258044,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.0693742  0.0693742  0.06937446 0.5346871  0.99999973 1.
 1.         1.         1.         1.        ]",2.7918774132,0.7622688609179008
49,3812721913,3812721933,0,11508219,residential,Santee Road,0,True,18.070351371567646,,,,private,,no,,"LINESTRING (-76.4817601 38.9835124, -76.4819201 38.983617)",10.944147678595549,0.9300970366,0.06990296340000002,0.9300970366,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.06990296 0.06990296 0.06990323 0.53495148 0.99999973 1.
 1.         1.         1.         1.        ]",2.7902911097999996,0.7649509255018897
50,3812721933,3812721913,0,11508219,residential,Santee Road,0,False,18.070351371567646,,,,private,,no,,"LINESTRING (-76.4819201 38.983617, -76.4817601 38.9835124)",10.944147678595549,0.9300970366,0.06990296340000002,0.9300970366,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.06990296 0.06990296 0.06990323 0.53495148 0.99999973 1.
 1.         1.         1.         1.        ]",2.7902911097999996,0.7649509255018897
51,3812721933,102555936,0,11508219,residential,Santee Road,0,True,17.70120190687375,,,,private,,no,,"LINESTRING (-76.4819201 38.983617, -76.4820769 38.9837194)",11.22169253466702,0.9333943523,0.06660564769999999,0.9333943523,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.06660565 0.06660565 0.06660592 0.53330282 0.99999973 1.
 1.         1.         1.         1.        ]",2.8001830569,0.7480140966492594
52,102597965,1727065894,0,192889395,primary,Baltimore Boulevard,0,True,52.51541501929792,2,,MD 435,,,no,,"LINESTRING (-76.5007396 38.9889832, -76.500327 38.9886365)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
53,102597965,7085887671,0,160669677,tertiary,Annapolis Street,0,True,25.33087969213097,,,,,,no,,"LINESTRING (-76.5007396 38.9889832, -76.5008223 38.9890511, -76.500941 38.9891487)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
54,102597965,1727065807,0,192889420,primary,Taylor Avenue,0,True,49.735897727482374,2,,MD 435,,,no,,"LINESTRING (-76.5007396 38.9889832, -76.50082620000001 38.9889054, -76.5011162 38.988645)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
55,102597968,8389550499,0,160669677,tertiary,Annapolis Street,0,False,44.11406158557285,,,,,,no,,"LINESTRING (-76.50212639999999 38.9900225, -76.50175900000001 38.9897471)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
56,102597968,7094900479,0,160669677,tertiary,Annapolis Street,0,True,45.55103293290209,,,,,,no,,"LINESTRING (-76.50212639999999 38.9900225, -76.5025141 38.9903)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
57,102597968,102587077,0,1303091350,residential,Giddings Avenue,0,False,117.34715339952332,,,,,,no,,"LINESTRING (-76.50212639999999 38.9900225, -76.5030435 38.9892443)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
58,102597968,10031702909,0,1303091350,residential,Giddings Avenue,0,True,37.892522731935415,,,,,,no,,"LINESTRING (-76.50212639999999 38.9900225, -76.5018268 38.9902713)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
59,3615881096,3615881099,0,534660291,residential,Porter Road,0,False,9.581471272624205,,,,,,no,,"LINESTRING (-76.4851638 38.9799939, -76.4850789 38.9799385)",0.19944812872982176,0.0057276879,0.9942723121,0.0057276879,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.99427231 0.99427231 0.99427231 0.99713616 1.         1.
 1.         1.         1.         1.        ]",0.017183063699999945,0.22639333026678254
60,3615881096,5184736572,0,534660291,residential,Porter Road,0,True,26.231918085663356,,,,,,no,,"LINESTRING (-76.4851638 38.9799939, -76.4853961 38.9801457)",0.19944812872982176,0.0057276879,0.9942723121,0.0057276879,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.99427231 0.99427231 0.99427231 0.99713616 1.         1.
 1.         1.         1.         1.        ]",0.017183063699999945,0.22639333026678254
61,10031891817,1304062166,0,1107988360,residential,King George Street,1,False,11.106220572461346,1,,,private,,no,,"LINESTRING (-76.4830091 38.9778473, -76.4829579 38.9778006, -76.48293390000001 38.9777669)",12.598541923331906,0.9470921899,0.05290781010000001,0.9470921899,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.05290781 0.05290781 0.05290808 0.52645391 0.99999973 1.
 1.         1.         1.         1.        ]",2.8412765696999998,0.6715491415493452
62,10031891819,10031891824,0,534660285,residential,Brownson Road,1,False,76.7262486334786,,,,private,,no,,"LINESTRING (-76.48272179999999 38.9778969, -76.4821539 38.9784272)",13.028220005798032,0.9506130517,0.04938694830000001,0.9506130517,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.04938695 0.04938695 0.04938722 0.52469347 0.99999973 1.
 1.         1.         1.         1.        ]",2.8518391551,0.6500246062399639
63,10031891824,7983788962,0,534660285,residential,Brownson Road,1,False,45.52285705519364,,,,private,,no,,"LINESTRING (-76.4821539 38.9784272, -76.4818169 38.9787418)",12.976672538089444,0.950206854,0.049793145999999955,0.950206854,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.04979315 0.04979315 0.04979342 0.52489657 0.99999973 1.
 1.         1.         1.         1.        ]",2.8506205620000005,0.6525528231614341
64,3615881115,3615881112,0,534660291,residential,Porter Road,0,True,9.472404207382299,,,,,,no,,"LINESTRING (-76.4844494 38.9795273, -76.4845333 38.9795821)",12.281678863334347,0.9442871862,0.05571281380000004,0.9442871862,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.05571281 0.05571281 0.05571308 0.52785641 0.99999973 1.
 1.         1.         1.         1.        ]",2.8328615586,0.6880996645341458
65,3615881115,102557194,0,534660291,residential,Porter Road,0,False,50.66079336733317,,,,,,no,,"LINESTRING (-76.4844494 38.9795273, -76.484138 38.9793239, -76.4840007 38.9792342)",12.508071132468869,0.9463101742,0.053689825800000035,0.9463101742,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],"[0.05368983 0.05368983 0.0536901  0.52684491 0.99999973 1.
 1.         1.         1.         1.        ]",2.8389305225999997,0.6762145670534517
66,102631015,102631017,0,11514883,residential,Southgate Court,0,False,54.20091581571184,,,,,,no,,"LINESTRING (-76.4943778 38.9735978, -76.4940847 38.9740287)",0.0,0.0,1.0,0.0,[0. 1. 2. 3. 4. 5. 6. 7. 8. 9.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],0.0,0.0
